case_id,seed,mode,error_mode,variant,completed,stop_reason,grid,active,side,stations_total,stations_visited,discovered_channels,cleared_channels,discovery_certificate,virtual_time_s,runtime_s,fallback_channels,no_signal_localization,safe_clears,optimistic_clears,active_queries,fallback_attempts,source_count,directional_count,cleared,clear_ratio,time_per_source_s,distance_m,measures,switches,clear_failures
SELF-Q4-edge_outward-plus_one-10011,10011,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]","[1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,11054.375622801892,0.011424624999996524,2,24,12,6,13,130,16,15,16,1.0,690.8984764251182,41491.87811400948,383,365,132
SELF-Q4-edge_outward-plus_one-10012,10012,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]","[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]",count_upper_bound,12325.817390412833,0.01352762500000182,5,37,11,1,16,181,16,15,16,1.0,770.363586900802,45909.08695206418,426,403,177
SELF-Q4-edge_outward-plus_one-10013,10013,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 19, 20]","[1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 19, 20]",count_upper_bound,11073.555558178661,0.01204770800000432,4,39,12,0,13,119,16,15,16,1.0,692.0972223861663,41817.77779089331,384,365,115
SELF-Q4-edge_outward-plus_one-10014,10014,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20]","[2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20]",count_upper_bound,12022.123457072186,0.014801749999996616,5,38,10,3,18,250,16,15,16,1.0,751.3827160670116,43820.61728536095,410,387,247
SELF-Q4-edge_outward-plus_one-10015,10015,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20]",count_upper_bound,10225.950587880907,0.009671291000003635,2,20,12,5,9,50,16,15,16,1.0,639.1219117425567,39204.752939404556,361,347,51
SELF-Q4-edge_outward-plus_one-10016,10016,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11465.812651912742,0.01138229099999677,3,30,12,4,17,118,16,15,16,1.0,716.6132907445464,43739.06325956369,384,364,118
SELF-Q4-edge_outward-plus_one-10017,10017,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]","[1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]",count_upper_bound,12235.28515726005,0.014126749999995525,4,40,11,3,20,217,16,15,16,1.0,764.7053223287531,45036.425786300235,421,398,215
SELF-Q4-edge_outward-plus_one-10018,10018,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19]","[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19]",count_upper_bound,13530.095356101188,0.019171917000001315,7,53,8,3,24,351,16,15,16,1.0,845.6309597563243,49290.47678050592,430,404,346
SELF-Q4-edge_outward-plus_one-10019,10019,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20]",count_upper_bound,10890.781319665655,0.0097874169999983,2,22,13,4,16,58,16,15,16,1.0,680.6738324791035,41453.906598328285,394,373,59
SELF-Q4-edge_outward-plus_one-10020,10020,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20]",count_upper_bound,10513.390566220329,0.01069379199999787,3,28,10,5,12,79,16,15,16,1.0,657.0869103887705,40266.95283110164,361,341,78
SELF-Q4-edge_outward-plus_one-10021,10021,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]","[1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]",count_upper_bound,10787.647852485146,0.010002792000001648,2,36,14,3,12,67,16,15,16,1.0,674.2279907803216,41628.23926242573,366,348,68
SELF-Q4-edge_outward-plus_one-10022,10022,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20]",count_upper_bound,12972.294119307895,0.016827500000005102,6,58,9,3,26,264,16,15,16,1.0,810.7683824567434,48516.4705965395,406,379,260
SELF-Q4-edge_outward-plus_one-10023,10023,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[1, 2, 4, 5, 6, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,12292.6837692973,0.01675224999999614,6,56,10,2,20,264,16,15,16,1.0,768.2927355810813,45498.41884648651,392,373,260
SELF-Q4-edge_outward-plus_one-10024,10024,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,26,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]","[1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,11709.462994000036,0.015321874999997931,5,44,11,3,19,247,16,15,16,1.0,731.8414371250022,42362.31497000018,407,387,245
SELF-Q4-edge_outward-plus_one-10025,10025,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",count_upper_bound,12516.393963909592,0.015493374999998366,5,46,9,5,21,235,16,15,16,1.0,782.2746227443495,47116.969819548,389,369,233
SELF-Q4-edge_outward-plus_one-10026,10026,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 19, 20]","[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 19, 20]",count_upper_bound,11333.50553214506,0.012174999999999159,3,34,10,6,16,116,16,15,16,1.0,708.3440957590662,41932.5276607253,423,404,116
SELF-Q4-edge_outward-plus_one-10027,10027,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14, 15, 16, 17, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14, 15, 16, 17, 19, 20]",count_upper_bound,11662.418528036103,0.01208462499999996,4,25,12,1,13,97,16,15,16,1.0,728.9011580022565,43537.092640180526,436,413,94
SELF-Q4-edge_outward-plus_one-10028,10028,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11544.271780070289,0.012091125000004865,2,30,14,3,16,130,16,15,16,1.0,721.516986254393,43036.35890035145,414,394,131
SELF-Q4-edge_outward-plus_one-10029,10029,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20]","[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,14349.756208519184,0.019672292000002756,8,68,8,1,25,375,16,15,16,1.0,896.859763032449,52233.78104259594,457,434,368
SELF-Q4-edge_outward-plus_one-10030,10030,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]","[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",count_upper_bound,12530.827230906958,0.015394249999999943,5,33,11,2,22,230,16,15,16,1.0,783.1767019316849,45869.13615453482,437,411,227
SELF-Q4-edge_outward-plus_one-10031,10031,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20]",count_upper_bound,12080.232895831077,0.014012583000003076,4,34,11,4,20,201,16,15,16,1.0,755.0145559894423,43596.1644791554,452,421,200
SELF-Q4-edge_outward-plus_one-10032,10032,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17]",count_upper_bound,12835.879200133462,0.01690825000000018,6,56,9,3,20,262,16,15,16,1.0,802.2424500083414,47514.3960006673,417,394,258
SELF-Q4-edge_outward-plus_one-10033,10033,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,12157.38117044485,0.014147166000000766,3,31,8,8,17,229,16,15,16,1.0,759.8363231528032,45126.90585222427,398,375,229
SELF-Q4-edge_outward-plus_one-10034,10034,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11459.833989539939,0.012299916999999994,3,25,13,2,12,166,16,15,16,1.0,716.2396243462462,42369.169947699665,405,386,165
SELF-Q4-edge_outward-plus_one-10035,10035,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]","[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",count_upper_bound,13133.086662365422,0.018391707999995788,8,44,8,1,25,310,16,15,16,1.0,820.8179163978389,48025.43331182715,428,399,303
SELF-Q4-edge_outward-plus_one-10036,10036,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]","[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",count_upper_bound,11656.51359287812,0.012572792000000277,3,30,12,3,12,168,16,15,16,1.0,728.5320995548825,43397.56796439062,403,381,167
SELF-Q4-edge_outward-plus_one-10037,10037,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,22,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,8673.890756142726,0.009442958000001056,3,20,12,3,11,65,16,15,16,1.0,542.1181722589204,32389.45378071362,323,309,64
SELF-Q4-edge_outward-plus_one-10038,10038,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,11354.274673642078,0.012654125000004512,3,42,9,4,10,164,16,15,16,1.0,709.6421671026299,41936.37336821039,403,389,161
SELF-Q4-edge_outward-plus_one-10039,10039,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 3, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,10789.824544551975,0.009647333000003755,2,31,13,4,11,67,16,15,16,1.0,674.3640340344984,41354.122722759865,375,360,68
SELF-Q4-edge_outward-plus_one-10040,10040,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20]","[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20]",count_upper_bound,12143.325068828728,0.012062082999996449,3,41,13,3,18,115,16,15,16,1.0,758.9578168017955,45356.62534414364,445,422,115
SELF-Q4-edge_outward-plus_one-10041,10041,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,22,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,8378.987360251855,0.007206875000001389,1,9,13,3,4,21,16,15,16,1.0,523.6867100157409,31709.93680125927,318,304,21
SELF-Q4-edge_outward-plus_one-10042,10042,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20]",count_upper_bound,12073.8925628349,0.013539042000004997,5,47,11,3,20,169,16,15,16,1.0,754.6182851771813,45304.46281417454,409,387,167
SELF-Q4-edge_outward-plus_one-10043,10043,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,22,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20]","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20]",count_upper_bound,9625.80197325932,0.011511042000002192,3,19,11,4,13,151,16,15,16,1.0,601.6126233287075,35659.0098662966,330,314,150
SELF-Q4-edge_outward-plus_one-10044,10044,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]","[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,11570.21822898021,0.011660541000004798,4,27,11,1,13,83,16,15,16,1.0,723.1386393112631,43051.091144901045,444,423,79
SELF-Q4-edge_outward-plus_one-10045,10045,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,14388.5373470722,0.020152082999999266,7,66,9,1,22,417,16,15,16,1.0,899.2835841920125,53437.68673536101,402,378,411
SELF-Q4-edge_outward-plus_one-10046,10046,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]","[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,10610.00591847541,0.010797250000003089,2,36,13,2,7,141,16,15,16,1.0,663.1253699047131,40315.02959237708,343,332,140
SELF-Q4-edge_outward-plus_one-10047,10047,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11432.595710771771,0.010606542000004993,3,27,11,5,16,55,16,15,16,1.0,714.5372319232357,43057.97855385888,433,411,55
SELF-Q4-edge_outward-plus_one-10048,10048,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20]","[1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20]",count_upper_bound,12582.033083380105,0.016151457999995955,5,52,11,5,25,232,16,15,16,1.0,786.3770677112566,46425.16541690053,424,401,232
SELF-Q4-edge_outward-plus_one-10049,10049,edge_outward,plus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,13347.247476187526,0.017662958000002504,5,34,10,2,19,337,16,15,16,1.0,834.2029672617203,48596.23738093765,429,404,333
SELF-Q4-edge_outward-minus_one-10000,10000,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19]",count_upper_bound,12871.545278211237,0.016797167000000002,6,49,9,3,22,278,16,15,16,1.0,804.4715798882023,47152.7263910562,427,404,274
SELF-Q4-edge_outward-minus_one-10001,10001,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 4, 5, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,12037.379100960965,0.014589583000002904,6,48,10,0,18,199,16,15,16,1.0,752.3361938100603,45446.895504804845,385,364,193
SELF-Q4-edge_outward-minus_one-10002,10002,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]",count_upper_bound,11094.587469352573,0.010107167000001027,2,20,13,3,9,47,16,15,16,1.0,693.4117168345358,41522.93734676286,431,414,47
SELF-Q4-edge_outward-minus_one-10003,10003,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11928.320258835076,0.012374832999995533,4,37,10,6,16,78,16,15,16,1.0,745.5200161771922,43756.601294175394,480,463,78
SELF-Q4-edge_outward-minus_one-10004,10004,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[1, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,10207.49202205524,0.009625999999997248,2,27,12,3,7,53,16,15,16,1.0,637.9682513784525,38787.460110276195,371,359,52
SELF-Q4-edge_outward-minus_one-10005,10005,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19]",count_upper_bound,14233.994111575605,0.019780459000003248,6,54,9,3,22,414,16,15,16,1.0,889.6246319734753,50324.97055787804,481,454,410
